9968	884
6905	322
1621	446
8037	55
6236	827
9123	500
1994	549
3988	869
1035	12
4266	191
8911	983
7276	286
3008	675
7567	51
7815	522
2409	542
6031	122
1978	133
4335	941
2872	874
9269	668
7578	808
5679	242
4595	744
5356	427
7522	33
7339	135
3298	618
3026	879
6214	854
2613	79
4598	381
7526	154
7739	406
4634	966
9965	628
2177	801
1551	716
7007	318
7708	176
2460	153
2832	592
4331	970
3572	640
7373	369
1171	11
1470	72
4576	556
1722	217
4726	867
1354	707
6116	926
9956	779
7083	416
4329	971
8985	273
9836	31
4663	763
7565	619
3523	330
8591	277
9302	340
4589	156
1426	13
2152	242
4977	566
8104	879
5041	926
8108	632
8223	136
2574	255
5141	700
8114	482
1082	451
1858	725
2240	132
3644	896
6116	660
4460	585
8221	345
3627	281
5981	521
1044	330
7469	590
7478	708
3482	339
1491	748
4321	507
4690	622
2463	90
2609	198
4009	215
2962	413
8800	709
6613	998
5676	118
8394	965
8445	199
5769	513
2938	900
5229	618
7976	644
9441	221
9091	224
8208	794
3195	23
2901	252
3550	148
8410	632
1543	493
7775	423
7210	353
6419	698
7345	603
2246	638
6419	159
9266	797
2231	805
9190	973
7710	73
8352	622
9180	933
7646	17
8085	275
1903	305
5091	177
5648	497
6542	5
3274	979
5506	647
1252	370
4348	228
2456	282
3800	159
2453	930
7365	990
8861	683
5696	52
9015	972
6401	298
5010	793
4219	822
7882	224
1579	147
7292	196
5052	361
9912	297
4576	461
5607	798
4705	420
1714	974
7759	54
2179	225
8192	672
4904	338
4559	383
7618	465
6463	25
2756	556
3131	557
8888	193
7764	53
2614	238
2454	915
6204	450
3395	61
4156	582
9743	696
7486	294
3061	541
7527	38
6331	718
3759	540
7878	222
3843	821
2071	390
5366	335
6767	920
4615	560
6606	738
7621	215
7311	795
9578	449
8017	624
4928	835
5767	114
5302	512
5405	143
6645	461
5352	452
3067	165
5735	887
1197	961
5503	126
9972	48
3476	373
4763	301
7822	819
1799	734
6435	59
9226	170
6615	496
8015	795
8132	676
4343	790
1944	842
7044	283
2342	121
3308	619
8746	677
4980	230
3137	500
9542	176
1737	923
6735	691
8502	321
6924	236
1384	830
2344	101
9740	627
1475	714
5686	801
8715	67
9380	395
2495	805
4167	880
2942	16
8324	978
9250	618
8783	538
6959	609
8224	105
2900	4
5386	848
9667	668
6872	152
7611	79
1360	968
1319	60
1447	989
8824	914
6599	609
6626	808
8414	915
8326	661
5229	833
7837	676
2706	733
9313	252
9823	416
5321	280
7661	147
9590	663
6746	402
5433	829
6440	590
2195	616
9486	73
9154	299
8692	186
4345	297
7702	761
6728	89
2223	549
9199	594
2876	509
2743	392
2807	706
5583	247
3935	946
4705	632
7444	870
5998	881
4735	610
3304	255
8984	464
2898	453
2829	936
1827	854
4629	71
2929	477
8109	962
8910	364
1104	6
1264	765
3897	460
8641	849
4679	302
9631	790
7285	623
8662	63
6668	571
1905	821
7682	19
5920	265
8989	319
4485	39
7564	701
6818	711
2352	488
9263	955
6470	718
3224	437
2235	250
2828	247
7937	188
5495	18
9037	837
1820	298
2784	433
7452	498
4947	263
5917	523
6679	923
1886	218
7647	726
3185	107
4955	310
7995	243
9145	157
3665	929
5634	782
2475	115
5728	257
5966	387
2543	279
3787	666
8348	492
3275	30
1725	71
3382	494
6868	260
2607	592
2073	795
1206	760
7491	373
9979	744
5419	449
6873	508
2310	691
7291	887
1931	133
1611	637
9513	433
7482	60
7919	809
1896	409
3987	357
1373	851
4787	763
7192	497
5498	334
8631	31
9031	892
9348	165
8810	584
2764	294
6928	695
8550	187
3521	931
7632	298
2842	980
5186	922
5832	229
6753	59
9775	937
7562	989
4818	348
6503	571
5960	544
3297	602
4443	421
6086	226
9295	923
9253	312
3973	998
9095	805
1330	790
1694	242
3616	520
1375	618
2246	228
4786	719
4035	129
2468	740
8750	624
8967	229
9191	290
3011	373
7356	798
8599	921
4931	414
6807	181
4705	904
6743	76
4695	188
7306	655
5642	554
6325	336
9805	715
6640	268
7703	585
7415	773
9404	772
4166	297
2799	24
3323	86
9336	202
3890	772
3023	342
5125	116
4010	927
1410	238
8428	837
4183	14
4518	332
4557	942
1435	21
6465	879
4481	441
3768	60
2249	109
8927	654
7608	296
7933	555
7394	665
1403	482
5371	621
4021	652
6591	649
7281	933
6475	126
2881	97
4557	631
9055	99
3566	776
7554	170
4536	879
5999	251
4259	878
5226	958
6516	934
7771	790
2385	819
7692	979
8645	810
5195	440
6450	116
1957	355
6355	716
8887	84
2128	634
6657	756
4812	775
7745	531
6021	847
8542	198
8401	92
5777	378
2493	863
2675	923
4224	918
5550	718
9199	65
4101	933
5656	972
9609	985
3422	513
4175	711
7344	327
3565	646
9411	224
1636	717
5550	228
2431	578
1781	668
8828	686
2657	162
8149	554
7798	200
2744	214
5148	478
9956	464
2757	810
9355	788
5055	571
1049	114
8762	941
6232	985
6786	346
5551	773
2601	966
6978	155
8925	591
2575	448
7618	856
5030	750
9760	353
9511	218
4068	700
9289	370
6575	673
5491	924
6242	798
3494	600
4908	269
8067	573
6485	768
2188	571
3414	70
2109	436
8250	336
9224	942
3322	488
4803	579
5495	413
7548	199
9484	831
7284	575
1911	958
6265	524
9217	335
6357	720
7681	148
6873	465
5574	44
9653	957
4137	998
2880	5
9892	333
6075	97
8237	264
9783	686
8150	150
9774	245
9116	696
3906	332
2677	283
7124	438
1497	928
4051	769
1233	10
9591	874
3001	293
6232	211
9061	66
5566	534
3568	567
4003	697
9141	365
6551	994
5721	675
8617	41
1592	529
8627	327
9173	307
1777	947
6798	640
8464	664
3149	216
3301	654
7714	842
1161	170
6253	943
8659	889
7922	805
8087	788
1089	235
9533	839
2719	353
9012	91
4759	785
3411	380
4318	119
8595	357
3174	277
5887	944
8918	829
8938	364
7713	245
4036	646
6385	359
7113	702
9860	497
5818	474
5165	868
4543	177
4237	174
2408	174
5979	169
5760	453
7806	315
7854	653
1055	290
3655	837
7656	198
5299	551
2058	609
9316	849
3271	537
1572	22
9886	766
9517	698
1936	88
4421	895
6570	101
1359	453
8200	156
9673	920
9654	214
5777	619
6787	32
9375	170
8305	697
6218	883
5726	391
6360	19
4297	954
3932	863
6163	302
5778	687
8563	389
3072	156
2072	1
6513	157
4431	695
6081	182
4980	508
2009	839
1476	854
9083	238
3964	482
2542	714
6938	817
6486	556
9092	611
6821	325
5513	980
9100	20
4866	971
8401	431
6196	819
9203	391
4889	570
7773	170
7867	46
7905	640
6801	323
1777	719
5909	394
8650	211
7317	993
5065	795
3668	403
5477	493
6445	540
1514	449
8277	688
2483	204
6720	478
4653	985
2057	910
5294	522
3524	872
9700	835
8616	241
9090	418
6471	992
8777	602
1500	534
4061	456
1655	687
5822	639
5747	805
8421	202
2546	155
6243	796
6294	910
4105	83
5139	807
6823	210
9106	955
8153	666
3989	928
5029	688
8084	431
4183	154
6857	682
9714	650
7412	546
4076	388
4049	468
3693	427
9956	749
6514	914
8328	548
9278	386
2652	506
3854	401
4828	586
8608	835
6341	874
1652	729
6063	698
9897	412
9886	183
9404	371
7333	711
1966	156
1382	327
7966	534
6672	963
4950	808
9919	145
7885	471
6961	271
6223	184
6487	667
1500	449
1969	939
4883	860
4385	600
3035	761
1020	79
9191	474
5067	930
7580	993
4314	486
1458	43
7234	67
1695	319
9737	412
4275	662
5122	207
2903	705
8764	790
4968	219
5978	364
7336	784
9137	488
3607	91
5298	611
1143	856
3424	168
9311	862
1293	598
1623	537
2803	863
6313	248
6209	610
4026	90
5242	722
2559	9
2659	548
8063	497
6090	747
1178	31
7805	554
5956	592
7193	786
3786	958
9835	12
2845	896
7504	652
5371	872
2816	996
7529	688
4790	384
6105	890
5371	685
2255	3
9642	250
9482	476
6351	940
3278	60
2817	329
7387	163
8582	234
3349	532
5167	756
2812	425
8675	296
6910	473
4568	399
3242	273
7840	479
7899	252
8626	621
1185	725
4019	485
5305	212
9800	290
5916	978
4831	326
6889	414
7467	296
5811	207
4826	957
6302	816
7591	476
1365	840
7377	116
8014	750
4278	784
2914	446
8593	458
7116	903
7587	242
8811	231
9529	892
9264	401
1086	868
2227	226
1135	174
6658	786
1058	361
2353	787
8468	812
3332	295
3302	444
8838	294
3491	334
9041	689
1001	587
5338	986
8141	390
3961	728
5885	789
3544	767
5569	72
2582	713
5447	524
9382	967
1016	309
5613	537
2866	953
4572	743
5523	213
2100	407
9322	44
1200	642
9300	409
2789	31
7924	755
3259	720
6306	987
4525	510
9675	425
8473	233
1798	427
9796	895
4596	595
8552	586
5239	970
9550	779
2369	342
3749	415
4772	244
3715	195
4439	342
7723	253
5186	342
2241	367
4187	536
3560	697
9455	312
8543	361
2333	146
1281	916
7628	359
3512	569
3959	779
2342	414
2854	866
3448	274
5885	540
2660	36
2829	300
6343	203
1645	702
1393	415
2704	197
9203	172
3893	771
1327	320
7488	312
7894	429
1543	168
3167	204
8712	234
1404	431
3124	305
5223	688
5592	781
4770	207
1212	284
6041	2
2537	418
3209	994
2208	618
5957	853
8354	931
5537	178
2152	972
4116	214
6717	304
6828	329
5565	189
5018	736
1120	575
9230	807
3908	24
2283	196
1495	165
6404	323
2563	113
5756	577
4528	656
7270	909
1908	361
5879	839
9857	708
6456	378
3720	562
5155	387
5744	743
3354	694
5145	187
5080	223
7324	941
4626	615
3098	451
6991	255
5113	35
4129	283
1895	91
9267	139
3319	980
6277	422
8431	124
4682	873
4464	704
2759	264
5430	186
3186	208
8510	843
3158	492
7441	528
8046	491
3784	105
8033	941
2496	665
9696	898
5296	309
1101	136
2850	328
6996	982
4496	327
5036	971
2912	910
2768	599
4496	379
3880	401
8589	877
2266	809
8725	961
8561	579
3131	666
6220	745
8473	799
1426	667
7900	553
4954	754
6846	163
7453	375
8758	796
5935	404
9374	976
9290	266
4188	532
7378	534
4649	289
3780	997
7772	333
3839	301
9512	567
5761	283
6204	354
2092	585
1725	523
8027	358
9630	97
7972	151
3812	882
3042	806
9285	690
5668	465
8943	382
6640	671
1441	481
1114	166
2270	850
3507	257
8961	480
8095	639
1816	806
7615	326
3036	957
3209	60
1789	161
2894	451
8564	110
6559	142
4967	784
3641	427
8698	495
4157	506
2647	785
5856	208
2529	441
1639	523
8210	514
4119	660
2123	583
1006	70
5372	361
1118	730
3137	589
3006	257
1874	322
2595	283
1463	262
8473	356
9333	974
6798	12
2468	54
8962	407
1751	806
7935	595
1315	183
5850	813
1757	617
2636	681
5846	798
4235	469
7638	250
6155	589
7440	860
3383	223
8340	449
5313	450
9322	678
6183	456
4724	430
7226	618
3273	296
5953	304
6749	651
6561	147
2314	624
8426	948
9146	617
4280	6
3807	651
4374	197
9837	802
4913	191
5314	334
7045	611
2492	876
5422	283
8495	783
5691	31
7349	261
4413	870
5951	115
6258	446
3986	890
2227	879
1648	448
7480	834
9771	838
4269	500
4847	418
7013	313
4091	937
4829	951
2605	387
6609	307
2608	617
5803	307
9099	725
8466	828
6887	770
9363	816
2811	987
7240	390
7833	17
3202	326
3840	212
4686	978
9112	828
7899	571
1488	777
7817	998
7806	173
6617	496
5495	943
1806	59
5831	136
2564	827
1859	831
9913	48
7314	64
9184	616
6227	18
7393	915
9587	31
2007	488
2899	91
5449	103
1164	55
4273	596
9065	41
6037	351
5003	349
7594	591
4530	761
2028	366
3408	672
5692	401
1421	858
6694	27
3982	208
1694	262
5334	965
2570	172
6342	492
5347	973
8392	730
6462	44
2693	129
2425	916
5200	611
6504	901
4649	993
8116	589
6798	84
3759	171
9804	881
5210	633
3166	45
4181	240
4434	90
8585	244
4327	347
7561	500
8955	6
1368	406
1326	73
9651	509
7502	893
1531	658
1945	244
3284	199
5588	855
2221	21
8924	678
4354	319
1739	688
8157	973
8893	575
3166	851
1342	49
9921	57
4729	393
4407	821
3222	789
5246	857
1700	806
2246	59
4702	886
3023	510
7166	385
7732	121
5556	201
9939	683
8153	727
7334	119
1715	522
5598	898
8291	580
6990	40
5944	724
2901	208
6255	164
6169	982
3048	796
7101	712
3013	419
1169	7
1957	838
8639	648
9983	516
4847	213
5371	865
5871	425
6172	286
1965	158
3621	667
4484	544
7006	945
6976	133
8394	888
2358	525
8741	517
7814	597
7344	682
9246	353
3446	487
2095	434
1286	174
8891	999
2906	9
3695	535
3644	885
5473	572
5605	590
8093	251
8441	444
6476	215
8457	451
9063	708
2942	146
3746	403
8957	199
4168	105
6728	103
2805	995
5140	682
2805	701
9664	147
8546	600
3321	228
1281	700
8831	800
1113	776
1111	259
6788	237
9294	817
3040	239
7665	784
7384	479
3992	719
5241	938
7123	556
5945	505
8284	790
2320	53
5212	590
4247	802
2166	747
6186	638
6566	576
7035	169
8783	564
7059	729
2682	574
1260	572
1180	263
2741	680
1400	9
1047	806
6670	251
7603	68
7371	392
6894	611
2193	403
9450	3
7453	925
7777	180
6429	690
6284	946
8735	15
7117	118
9806	72
9324	688
4527	816
5229	579
2146	793
3349	333
3130	515
1462	448
2156	270
4780	272
7110	707
2913	973
9272	983
1286	241
8189	488
9162	751
4225	740
1151	687
4214	34
3804	738
8880	743
2093	207
4607	62
8338	756
4075	202
8984	842
3130	550
9985	565
7937	915
8857	922
8580	750
8543	964
2062	437
2000	359
8659	533
9227	634
7843	547
4632	965
2252	917
6550	846
5255	271
5813	505
2833	60
8913	164
9043	661
1981	97
3729	209
4721	964
6869	852
5625	485
1077	506
2283	356
5477	453
4099	174
3245	37
5536	929
2748	913
7054	911
5892	220
6800	430
2996	293
5354	303
7241	700
3737	636
7215	92
3266	563
8771	700
3308	425
1971	292
8060	648
3698	97
9958	837
2246	81
5009	112
4998	88
3758	149
7213	475
7528	299
3605	97
7678	22
2370	813
6800	144
1705	219
5287	372
3297	989
4720	521
3782	321
2169	426
7757	88
8102	112
5918	893
7057	107
9746	947
5674	549
9486	617
8784	939
9480	363
5517	155
9905	766
1118	932
7963	209
2116	174
8598	598
6120	461
1949	51
5824	169
4136	155
1374	683
9569	575
8931	202
5846	404
6825	387
1234	913
5761	74
8140	869
4029	52
2836	545
8233	380
2269	42
1328	262
9371	874
7488	768
9244	88
6992	495
1286	443
8982	198
2136	115
2805	555
9052	598
5163	49
1509	514
7338	45
9394	658
5568	223
5201	733
3687	135
5818	871
7455	746
3510	72
3017	128
2496	949
3107	933
1081	908
1221	294
1736	386
9330	760
8368	759
1531	759
3663	392
8114	250
8627	464
8938	506
8462	748
8623	941
5120	249
5823	786
1454	919
6706	40
8751	672
1255	186
4645	601
6607	171
8540	406
3495	470
4662	821
2570	273
8259	535
1545	384
8260	422
9785	497
2301	683
4611	100
3275	263
7172	395
8413	293
2105	54
8474	454
1110	662
7214	124
8630	933
3509	292
9261	734
7518	946
9195	959
8014	219
4511	720
6056	131
2700	290
1401	172
9800	431
7820	60
5547	874
4952	784
6893	40
4893	979
3400	271
9523	7
2562	490
7293	85
3083	542
9683	68
5454	233
8716	887
2920	178
3986	246
9889	638
9232	232
8083	541
2142	986
6311	848
2854	887
7523	322
6479	211
3410	775
2748	340
8402	6
8916	67
8811	755
8455	680
9278	335
5017	630
2404	203
1405	772
6408	218
9890	949
9764	109
8152	866
9053	179
6480	236
5039	764
9753	852
8338	885
5448	838
9033	0
3307	998
9060	687
3941	933
7866	955
1550	360
4160	344
6490	756
8377	268
5303	139
5563	249
4194	201
7623	303
1886	880
5081	410
7490	498
4832	649
4924	786
4627	308
9345	357
2975	48
4282	947
7464	942
8593	993
1628	0
8627	805
6578	132
6383	75
4844	763
8115	564
1965	51
1183	678
2745	767
5531	827
8304	600
9717	32
5895	693
8314	796
9595	978
2065	919
8465	257
2244	722
8315	541
4355	273
5217	872
7458	294
1633	7
9293	469
7335	273
5845	294
3241	341
6093	852
3744	443
8620	665
5556	910
4748	83
6376	769
7190	36
2120	192
7927	953
3172	145
7551	601
5174	895
9994	85
1756	491
8553	267
7287	25
6838	469
8688	205
6698	469
5276	86
3926	150
7389	687
4565	601
5311	909
1826	970
6622	764
6809	9
4069	344
3783	677
3952	536
5920	84
5897	300
4425	291
5710	924
5844	811
6858	539
8980	647
1508	61
9018	950
3263	795
5882	152
6810	967
8829	423
2142	366
1299	294
6692	951
6930	44
7902	80
9827	982
3732	934
2714	892
2817	657
1949	618
3840	689
8620	235
2483	454
9429	142
1002	644
2425	373
6516	368
6718	133
1278	672
2021	957
2892	264
6377	27
3251	516
7880	130
4145	637
7333	66
2098	183
1735	84
9529	669
6461	431
5968	801
5160	116
3454	772
1637	526
4799	69
3680	669
5530	860
2328	648
2812	402
9895	554
3212	28
1588	863
7557	503
4564	946
7067	737
8896	931
1617	345
7862	77
3130	614
2474	75
1011	964
7902	88
9721	665
8721	362
6589	437
8309	635
5688	341
4139	245
3474	751
4250	35
5789	826
9852	579
6839	553
7551	592
4846	978
8177	732
4495	406
8662	503
2989	591
6965	20
1304	621
7903	753
6082	961
5555	455
2230	22
3059	803
1039	686
1670	519
5396	280
7119	771
7923	555
8602	869
5135	88
6403	741
8837	166
2625	484
7560	996
1916	325
3885	658
5813	667
4042	344
4476	127
5070	230
1250	869
6491	941
3137	496
4553	234
5918	732
2863	112
2952	926
7282	111
7771	9
8599	29
6047	485
1683	204
2306	323
9759	598
4354	195
5918	247
7883	539
9436	734
3013	273
7753	612
4900	369
5965	676
7126	125
2859	196
4590	394
4768	590
9732	2
3305	871
2474	778
4896	254
5717	975
5068	900
5528	488
7171	557
8939	401
6956	631
3275	367
4572	390
5663	27
2366	75
1510	963
4197	823
9865	280
4483	558
8332	340
6229	417
1112	500
7482	337
5077	608
2400	234
9836	15
7565	33
3602	722
8197	690
8290	287
9740	741
7780	126
3665	593
4729	167
1221	3
4639	530
1612	183
3842	579
9065	644
6942	475
2858	900
8370	167
4845	60
3271	567
7603	122
4815	391
6563	764
5804	59
9018	219
2850	439
4491	349
2762	583
4911	207
7650	751
5397	474
2915	39
1380	608
8892	506
6576	646
7172	753
3770	85
8197	240
8889	861
3367	846
8176	731
9445	94
7713	791
9652	930
9947	933
3032	98
1897	282
8540	842
8087	391
3214	67
2265	946
4525	106
3087	422
4485	539
3606	556
2745	785
2340	888
7406	374
9460	260
5353	492
9676	783
3807	143
6370	84
6810	691
3226	306
3894	685
6839	846
2119	192
4976	650
4892	793
7997	562
6350	625
4557	396
6395	834
3009	478
6133	920
3384	851
7355	945
5035	36
1538	49
7255	83
7581	0
1513	3
5790	541
8116	925
5631	514
4579	801
4484	942
8401	411
4610	282
2375	585
6418	492
1087	242
4655	225
2957	265
3779	667
9050	526
2183	391
7934	422
7674	421
8055	609
8739	633
2579	498
8492	315
1073	371
4766	532
7506	193
1866	113
6068	312
4854	996
5000	268
2740	321
5468	736
1594	553
7270	680
4432	867
7145	929
2896	124
7130	629
7467	766
7393	453
4447	670
7978	915
2859	932
6268	632
3841	402
5505	908
6117	974
4265	972
5546	8
4310	598
5423	976
7437	499
7479	73
6848	13
1212	907
4749	535
9353	575
7830	129
6232	0
4178	821
9839	372
8902	17
7095	756
4741	998
8566	799
7163	735
3984	201
5620	112
4525	498
2122	211
3914	970
1535	389
6416	910
5367	128
7081	534
6660	354
6834	992
8162	830
2448	832
2709	899
4862	585
2829	601
7962	817
9878	107
9211	747
1978	335
1918	939
2265	36
5362	457
5199	879
3926	847
5457	504
4645	204
4281	951
8569	697
9516	973
1325	624
4495	156
6378	840
3331	350
5140	300
6419	668
9003	640
7676	60
7263	271
7647	828
5268	287
5526	169
8016	379
8795	447
5339	995
8744	922
3193	993
9053	920
3834	980
2218	931
7120	506
4230	955
7590	596
9025	922
6243	27
1710	745
2059	956
2107	169
6043	319
9622	367
3296	350
8200	906
4569	136
7743	767
2001	46
3687	707
4324	717
4646	601
5787	713
5248	336
4245	520
3307	159
9292	654
3803	631
4032	846
8542	608
6727	350
9218	904
9334	170
8273	422
4521	988
1104	384
5943	223
9737	726
4115	146
1540	491
5036	779
2718	153
3948	909
4388	255
6170	534
2948	123
4674	226
9587	118
7746	398
3402	378
8840	758
3331	14
6996	816
3374	373
3022	497
4488	850
1459	623
4035	788
1257	287
3099	906
9861	211
3290	669
6691	119
9252	751
9500	948
5926	966
8440	357
4516	682
3709	422
3631	929
6296	488
6325	6
5153	977
6500	350
9048	45
5437	715
8685	212
7460	746
2455	802
5374	535
1278	749
7938	270
5878	377
2872	193
7557	526
7817	68
6513	213
1838	732
3708	951
9262	356
7641	918
3531	339
1133	52
1313	283
5702	796
5988	795
5978	48
9811	695
4083	432
8736	250
6625	258
6981	603
4423	784
4677	135
1376	371
4890	694
9195	853
8865	427
7158	907
4018	366
1982	154
